Lat,Lon,Mw
43.335,12.905,3.7
43.5,14.5,4.68
42.835,13.036,4.53
44.138000000000005,11.232999999999999,4.35
44.297,10.201,4.29
42.894,12.752,4.32
42.928999999999995,12.693,4.48
42.7,13.0,4.57
43.695,12.112,4.48
44.373000000000005,10.355,4.17
42.1,13.5,4.39
44.27,12.020999999999999,4.54
44.13,12.27,4.36
44.73,10.602,4.44
44.435,10.4,4.07
43.922,11.017000000000001,4.04
42.4,13.2,4.46
42.312,13.512,4.37
44.604,11.997,5.05
42.341,12.627,4.53
44.278999999999996,11.909,4.44
43.619,13.513,4.16
43.298,11.28,4.19
44.049,10.727,4.67
44.39,11.982999999999999,4.38
44.056999999999995,11.367,4.56
42.168,12.002,4.77
42.0,11.8,4.46
43.76,11.962,4.2
43.036,12.227,4.7
42.707,13.567,4.39
44.001999999999995,11.901,4.5
42.549,12.702,4.35
42.553999999999995,12.684000000000001,4.37
44.6,12.5,4.57
43.251999999999995,10.788,4.68
43.034,13.023,4.35
44.128,12.290999999999999,3.93
44.853,11.167,3.93
42.442,11.845999999999998,4.83
43.121,12.604000000000001,4.61
43.15,12.605,4.89
42.68899999999999,12.187999999999999,4.46
42.746,13.054,4.5
44.763999999999996,10.862,4.19
42.816,13.058,4.51
43.321999999999996,12.747,4.26
43.74100000000001,13.458,4.49
43.716,13.436,4.57
43.732,13.370999999999999,4.36
43.721000000000004,13.395,4.36
43.738,13.369000000000002,4.46
43.643,13.412,4.36
43.708999999999996,13.425999999999998,4.36
43.666000000000004,13.397,4.46
43.688,13.465,4.68
43.668,13.412,4.43
44.638000000000005,10.302999999999999,4.01
42.967,13.454,5.48
44.015,13.106,4.52
43.43600000000001,12.449000000000002,4.61
43.843999999999994,11.225999999999999,4.38
42.855,13.575999999999999,4.4
44.018,10.832,4.06
43.748000000000005,13.453,
42.739,11.741,4.13
43.18,12.604000000000001,5.11
43.183,12.583,5.28
43.99,10.786,4.31
44.1,10.738,4.01
42.813,12.927,4.58
43.971000000000004,11.004000000000001,4.07
42.85,11.687999999999999,4.16
42.623999999999995,12.695,4.36
42.588,12.573,4.32
43.068000000000005,12.853,4.22
44.123999999999995,11.890999999999998,4.61
44.845,10.99,4.39
42.919,13.083,4.44
42.73,12.956,5.83
42.812,13.012,4.46
42.733000000000004,13.033,4.15
42.8,12.967,4.97
42.878,12.972000000000001,4.28
42.813,13.029000000000002,4.35
42.812,13.013,4.27
43.086999999999996,13.19,4.48
44.07,10.564,4.64
42.173,13.713,4.64
42.645,10.934000000000001,4.44
44.655,10.434000000000001,3.75
43.931999999999995,10.53,4.21
43.138999999999996,12.501,4.36
43.129,12.6,4.42
43.163999999999994,12.648,4.65
43.155,12.505,4.62
43.183,12.597000000000001,4.31
43.132,12.581,4.56
43.198,12.599,4.26
43.558,10.229,4.61
43.58,10.380999999999998,4.1
43.262,12.525,5.62
43.126000000000005,12.422,4.1
43.247,12.842,4.13
43.272,12.51,4.36
43.239,12.565,4.48
43.56100000000001,10.296,3.89
43.294,12.620999999999999,4.86
43.408,10.277999999999999,3.97
44.152,10.275,3.3
44.085,10.449000000000002,4.6
42.945,13.7,4.09
42.251999999999995,13.342,4.16
42.297,13.353,4.51
42.33,13.399000000000001,4.11
42.887,12.242,3.81
43.843999999999994,12.017000000000001,4.29
43.558,13.692,3.98
44.277,10.125,4.46
42.924,13.186,4.46
43.211999999999996,13.912,4.07
44.946999999999996,11.444,4.43
43.541000000000004,10.187999999999999,4.15
44.246,10.187000000000001,4.09
44.812,10.690999999999999,4.64
44.81,10.694,4.71
44.861000000000004,11.157,4.44
43.198,13.902000000000001,5.06
43.22,13.82,4.02
43.191,13.88,4.34
43.758,12.208,4.44
43.193000000000005,13.838,4.22
43.778999999999996,12.245,3.7
44.771,11.306,4.2
43.187,13.849,4.66
43.253,13.879000000000001,4.38
43.244,13.86,4.13
44.098,10.425999999999998,4.34
44.195,10.555,4.28
41.751000000000005,12.67,3.3
44.838,10.724,4.57
42.476000000000006,11.674000000000001,2.82
41.772,12.612,3.55
42.523999999999994,11.748,3.46
43.67,12.209000000000001,4.09
43.118,13.311,4.04
42.286,13.616,3.47
44.461000000000006,10.058,4.04
41.714,12.607999999999999,4.32
42.858999999999995,12.978,4.13
42.99100000000001,12.706,4.44
43.576,12.18,3.77
43.637,12.145,3.24
42.036,12.948,3.82
43.18600000000001,10.815,3.56
42.735,12.687999999999999,4.12
43.781000000000006,11.853,4.26
42.24100000000001,13.66,3.86
42.931999999999995,13.421,3.54
42.623999999999995,11.952,3.76
42.872,12.652999999999999,3.48
44.431999999999995,11.011,4.11
44.181000000000004,10.255,3.14
42.411,13.355,4.11
42.618,13.251,4.08
43.614,12.21,4.26
43.121,12.763,4.39
43.121,12.724,4.72
43.291000000000004,10.944,4.03
44.193999999999996,12.205,3.99
44.181000000000004,12.18,3.95
44.141000000000005,12.269,3.93
42.64,10.86,4.0
42.577,13.244000000000002,3.47
42.803999999999995,11.927,3.55
42.463,13.220999999999998,3.99
42.476000000000006,13.225999999999999,4.21
41.958999999999996,13.331,4.15
41.993,13.347000000000001,4.25
43.663000000000004,11.182,4.93
44.36600000000001,10.006,4.2
41.865,12.519,3.79
44.133,10.960999999999999,4.45
44.108999999999995,9.997,4.82
44.156000000000006,12.113,3.97
43.173,13.542,4.19
44.422,10.565999999999999,4.51
43.06100000000001,13.445,4.2
43.103,13.585,3.96
43.035,13.442,3.66
44.218999999999994,11.452,3.56
42.875,14.12,4.2
43.382,12.338,4.82
44.153,9.941,4.06
44.798,10.677999999999999,5.38
44.815,10.690999999999999,4.1
44.803000000000004,10.677,4.38
44.826,10.7,4.16
42.559,13.263,4.36
44.853,10.699000000000002,3.94
44.776,10.88,3.63
44.787,10.715,4.29
44.81399999999999,10.693,4.06
42.86,11.696,4.04
44.501000000000005,10.716,4.06
42.763000000000005,12.526,4.72
44.781000000000006,10.63,3.68
43.035,12.864,3.34
43.026,12.876,4.54
43.035,12.883,4.19
43.03,12.888,3.78
43.031000000000006,12.892000000000001,3.85
43.022,12.890999999999998,5.66
43.225,12.411,4.16
43.016000000000005,12.815,4.39
43.013999999999996,12.853,5.97
42.908,12.704,4.95
43.035,12.904000000000002,4.51
43.013000000000005,12.917,4.31
43.095,12.892000000000001,4.07
43.04600000000001,12.866,3.9
43.056999999999995,12.789000000000001,4.17
43.096000000000004,12.818,4.34
42.919,12.870999999999999,4.16
43.01,12.811,4.17
43.036,12.825999999999999,4.31
43.049,12.864,3.88
43.105,12.777999999999999,4.28
43.626999999999995,12.172,4.42
43.611000000000004,12.15,4.34
43.042,12.824000000000002,5.22
42.928999999999995,12.904000000000002,4.03
42.925,12.902999999999999,4.38
42.916000000000004,12.917,4.4
42.916000000000004,12.905,4.66
42.923,12.902999999999999,4.41
43.027,12.845999999999998,5.47
43.037,12.845,4.17
43.01,12.865,3.96
43.036,12.859000000000002,4.49
42.98,12.878,3.96
43.104,12.789000000000001,3.96
42.906000000000006,12.92,5.19
42.92,12.921,4.29
42.963,13.057,4.16
42.894,12.927999999999999,4.02
42.873999999999995,12.955,4.34
42.888000000000005,12.899000000000001,4.34
42.864,12.946,4.33
42.861000000000004,12.939,4.36
42.898,12.898,5.62
42.922,12.895999999999999,4.07
42.873000000000005,12.998,4.02
42.956,12.872,4.4
42.931999999999995,12.918,4.36
43.013999999999996,12.857999999999999,3.9
42.924,12.918,4.36
42.92100000000001,12.940999999999999,4.34
42.93899999999999,12.909,4.05
43.043,12.884,4.33
42.87,13.012,4.26
42.875,12.966,4.24
42.971000000000004,12.847999999999999,4.23
43.027,12.923,3.86
42.817,13.059000000000001,4.27
41.988,12.769,4.19
42.863,12.974,4.61
42.872,12.975999999999999,3.86
42.846000000000004,12.988,4.87
42.826,12.964,4.0
42.949,12.908,4.1
42.842,12.99,4.34
43.02,12.904000000000002,3.94
44.168,10.487,4.33
42.848,12.998,4.3
42.966,12.811,3.89
43.004,12.822000000000001,4.41
42.845,13.014000000000001,3.75
44.777,10.722999999999999,3.93
42.948,12.914000000000001,5.0
42.95399999999999,12.915,4.02
42.957,12.912,3.86
43.145,12.809000000000001,5.26
43.185,12.755999999999998,5.1
43.193000000000005,12.755,4.28
43.211999999999996,12.76,3.9
43.18899999999999,12.767000000000001,4.78
41.967,13.305,3.77
43.081,10.81,4.19
43.18600000000001,12.779000000000002,4.02
43.185,12.785,4.25
43.184,12.793,4.19
42.982,12.769,3.98
43.172,12.789000000000001,3.26
42.361999999999995,13.056,4.42
43.98,11.962,4.36
44.292,10.852,4.67
42.647,13.22,4.21
42.833999999999996,13.174000000000001,4.15
41.964,13.013,4.25
42.831,11.690999999999999,4.52
44.203,11.924000000000001,4.1
44.243,11.972999999999999,4.08
44.202,11.884,4.57
44.278999999999996,11.917,4.67
44.235,11.919,4.22
44.243,11.932,4.82
44.273999999999994,11.904000000000002,4.16
44.315,11.939,4.29
41.927,12.966,3.45
41.968999999999994,13.017000000000001,3.88
43.06,12.649000000000001,4.28
44.785,10.745999999999999,4.4
44.693000000000005,10.633,4.88
43.345,12.433,4.47
43.11,12.886,4.68
42.458999999999996,12.745999999999999,4.08
41.968,13.017000000000001,4.24
41.802,12.923,4.28
43.905,12.337,4.27
42.99100000000001,12.796,4.08
43.266000000000005,12.744000000000002,3.58
43.174,12.922,4.4
44.333,10.655999999999999,4.22
43.001999999999995,13.251,4.11
41.971000000000004,12.99,3.57
42.441,13.284,3.22
42.516000000000005,12.585999999999999,4.29
42.256,12.568,3.77
43.246,12.793,3.57
42.291000000000004,13.152999999999999,4.43
43.6,12.107999999999999,4.63
41.9,12.972000000000001,3.96
43.76,12.033,4.09
44.273999999999994,10.617,4.23
44.395,10.683,4.3
44.413000000000004,10.681,4.03
44.593,12.142999999999999,4.21
43.883,11.96,4.66
43.887,11.95,4.19
43.875,11.959000000000001,4.5
43.898,11.925999999999998,4.06
42.998000000000005,13.675999999999998,3.81
43.651,10.189,4.17
44.255,11.38,5.24
44.273,11.404000000000002,4.01
44.162,12.18,4.18
41.86600000000001,12.989,3.3
42.79,13.790999999999999,4.09
43.093999999999994,13.379000000000001,3.74
44.207,12.117,4.29
42.738,12.76,4.14
43.396,13.488,4.06
43.957,11.798,4.46
43.621,10.213,4.16
43.628,12.98,4.21
42.82899999999999,13.202,4.08
44.801,10.478,4.21
42.401,12.963,4.19
44.51,10.133,4.18
44.063,11.253,4.72
44.082,11.267000000000001,4.04
44.04600000000001,11.227,4.24
44.053999999999995,11.203,4.05
41.784,12.584000000000001,4.12
44.544,10.345,5.36
44.527,10.355,4.81
44.582,10.255999999999998,4.08
44.556000000000004,10.309000000000001,4.09
42.321000000000005,13.376,4.36
44.23,11.913,4.71
42.325,13.382,4.14
42.309,13.51,6.29
42.352,13.345999999999998,4.76
42.417,13.402000000000001,4.21
42.364,13.456,4.42
42.376999999999995,13.319,4.1
42.3,13.429,4.19
42.36600000000001,13.319,4.04
42.36,13.328,5.07
42.335,13.386,4.53
42.356,13.356,4.02
42.356,13.383,4.25
42.363,13.339,4.44
42.463,13.385,5.09
42.336000000000006,13.387,5.08
42.303000000000004,13.485999999999999,5.54
42.364,13.365,4.53
42.29,13.462,4.0
42.497,13.367,4.11
42.489,13.350999999999999,5.39
42.335,13.444,4.38
42.445,13.434000000000001,4.3
42.341,13.259,4.0
42.504,13.35,5.21
42.498000000000005,13.377,5.02
42.542,13.32,4.0
42.515,13.33,4.12
42.247,13.484000000000002,4.11
42.228,13.485999999999999,4.31
42.445,13.354000000000001,4.68
42.391000000000005,13.382,4.05
42.328,13.379000000000001,4.35
42.248000000000005,13.495,4.08
44.025,11.275,4.4
43.398999999999994,13.418,4.65
42.452,13.352,4.19
43.007,12.270999999999999,4.23
43.119,13.450999999999999,4.22
43.135,13.433,4.16
43.468,12.425,4.02
42.833999999999996,12.654000000000002,4.16
42.516000000000005,13.225999999999999,4.12
44.126000000000005,12.155999999999999,4.0
44.205,12.383,4.08
43.867,12.033,4.15
43.927,11.855,4.29
43.934,11.856,4.18
45.01,11.367,4.79
44.91,11.247,4.25
44.895,11.263,6.09
44.878,11.12,4.95
44.905,11.165,4.95
44.873000000000005,11.27,5.17
44.833,11.34,4.42
44.86,11.341,4.42
44.87,11.219000000000001,4.42
44.851000000000006,10.948,4.14
44.89,11.115,4.24
44.85,11.305,4.04
44.824,11.478,4.25
44.881,11.227,4.13
44.858999999999995,11.152000000000001,5.04
44.868,11.235999999999999,4.22
44.891999999999996,11.137,4.21
44.813,11.44,5.16
44.833,11.350999999999999,4.21
44.865,11.305,4.5
44.879,11.253,4.56
44.865,11.305,4.12
44.846000000000004,11.243,4.11
44.841,11.222000000000001,4.03
44.856,11.167,4.03
44.841,11.065,5.9
44.846000000000004,10.99,4.1
44.864,10.947000000000001,4.65
44.883,11.040999999999999,4.64
44.869,10.966,4.27
44.876999999999995,10.946,4.21
44.883,11.002,4.21
44.857,11.1,4.1
44.865,10.979000000000001,5.5
44.855,10.940999999999999,4.95
44.86600000000001,10.975999999999999,4.88
44.893,11.033,4.18
44.89,11.027000000000001,4.03
44.9,10.934000000000001,4.05
44.881,10.984000000000002,4.04
44.886,10.95,4.9
44.398999999999994,12.322000000000001,4.21
44.89,10.921,4.16
42.915,13.661,4.29
44.163999999999994,10.445,5.01
43.513999999999996,13.732999999999999,4.1
44.131,10.136000000000001,5.36
44.162,10.135,4.3
44.168,10.2,4.63
44.159,10.186,4.77
43.816,12.055,4.21
43.508,13.722000000000001,5.14
43.501999999999995,13.715,4.19
43.538999999999994,13.722999999999999,4.45
43.371,12.533,4.1
43.381,12.519,4.22
44.119,10.672,4.4
43.603,11.24,4.16
43.606,11.24,4.33
44.126999999999995,11.12,4.46
43.603,11.175,3.99
44.248999999999995,11.908,4.19
42.948,14.305,4.55
43.604,11.23,4.01
42.7,11.975999999999999,4.37
44.16,9.922,4.11
42.698,13.232999999999999,6.18
42.711999999999996,13.253,4.63
42.78,13.168,3.99
42.6,13.276,4.54
42.798,13.241,3.99
42.61600000000001,13.280999999999999,3.99
42.792,13.15,5.55
42.798,13.130999999999998,4.09
42.614,13.243,4.32
42.771,13.123,4.64
42.818999999999996,13.16,4.73
42.799,13.24,3.97
42.658,13.214,4.47
42.653,13.209000000000001,4.19
42.745,13.192,4.57
42.632,13.325999999999999,3.95
42.6,13.282,4.6
42.604,13.290999999999999,4.94
42.842,13.237,4.28
42.823,13.232000000000001,4.33
42.831,13.126,4.1
42.769,13.132,4.43
42.86,13.217,4.48
42.768,13.133,3.97
42.673,13.277000000000001,4.0
42.738,13.185,4.1
42.747,13.175,4.23
43.606,11.0,4.08
42.878,13.127,4.63
42.873999999999995,13.124,5.51
42.902,13.127,4.63
42.903999999999996,13.09,6.07
42.864,13.122,4.77
42.842,13.142000000000001,4.21
42.983999999999995,13.12,4.32
42.873999999999995,13.099,4.48
42.839,13.097999999999999,4.4
42.848,13.107999999999999,3.99
42.81100000000001,13.094000000000001,4.34
42.83,13.109000000000002,6.61
42.772,13.135,4.42
42.879,13.056,3.99
42.766000000000005,13.138,4.1
42.854,13.085,4.53
42.681999999999995,13.2,3.99
42.75,13.23,4.21
42.799,13.107000000000001,4.31
42.851000000000006,13.210999999999999,3.99
42.776,13.222000000000001,4.1
42.805,13.120999999999999,3.99
42.79600000000001,13.16,4.21
42.873999999999995,13.056,4.21
42.715,13.187999999999999,4.21
42.711999999999996,13.142000000000001,4.31
42.693000000000005,13.225,4.31
42.927,13.132,4.1
42.681999999999995,13.155999999999999,4.1
42.836000000000006,13.078,4.48
43.062,13.065999999999999,4.46
42.843999999999994,13.056,4.22
42.841,13.075,4.67
42.806000000000004,13.165,4.33
42.781000000000006,13.078,3.99
42.782,13.15,4.3
42.761,13.085,4.13
42.765,13.209000000000001,3.99
42.838,13.126,4.15
42.99,13.134,4.96
42.8,13.155999999999999,4.1
42.876000000000005,13.06,4.0
43.027,13.049000000000001,4.86
42.888000000000005,13.147,4.08
42.996,13.14,4.28
42.718,13.205,4.25
42.858000000000004,13.155999999999999,4.21
42.945,13.152000000000001,3.99
42.802,13.123,3.98
43.012,13.065999999999999,4.19
42.528999999999996,13.28,4.49
43.001000000000005,13.077,4.17
44.332,10.481,3.99
42.903999999999996,13.117,4.21
42.803000000000004,12.752,4.08
42.545,13.276,5.33
42.531000000000006,13.283,5.7
42.527,13.285,4.85
42.537,13.267000000000001,4.74
42.58,13.311,4.1
42.503,13.277000000000001,5.63
42.533,13.270999999999999,4.21
42.619,13.255,4.37
42.543,13.290999999999999,4.07
42.473,13.274000000000001,5.2
42.599,13.287,4.54
42.58,13.232000000000001,4.41
42.61600000000001,13.299000000000001,4.06
42.993,13.02,4.28
42.992,13.017000000000001,4.45
42.998999999999995,13.024000000000001,4.03
42.663999999999994,12.68,4.07
42.501000000000005,13.257,4.17
42.957,13.045,4.19
42.952,13.046,4.17
42.452,13.347999999999999,4.02
44.203,11.515999999999998,4.14
42.631,13.214,4.04
42.567,13.325,4.31
42.083999999999996,13.324000000000002,4.03
42.623999999999995,13.325,4.25
41.488,13.831,5.1
41.131,14.777999999999999,4.63
41.131,14.777999999999999,4.63
41.129,16.869,4.86
41.131,14.777999999999999,4.63
41.376999999999995,13.917,5.8
41.131,14.777999999999999,5.33
41.131,14.777999999999999,4.4
41.568000000000005,13.334000000000001,5.1
41.568000000000005,13.334000000000001,5.56
40.821999999999996,14.123,3.37
41.488,13.831,5.1
40.638000000000005,15.802,5.8
40.743,13.942,4.01
41.303999999999995,14.548,5.8
41.592,14.228,4.4
41.553999999999995,13.942,6.8
41.205,15.561,6.03
41.54,13.867,5.1
40.849000000000004,14.25,3.75
40.849000000000004,14.25,3.12
41.882,16.18,5.8
41.302,14.710999999999999,7.19
40.849000000000004,14.25,3.37
41.106,14.214,4.4
40.765,15.334000000000001,5.98
40.821999999999996,14.123,3.63
40.835,14.186,3.25
40.821999999999996,14.123,3.63
40.849000000000004,14.25,3.12
40.926,14.529000000000002,5.56
40.83,14.149000000000001,3.75
40.821999999999996,14.123,3.88
40.849000000000004,14.25,3.12
41.011,15.21,5.33
40.835,14.186,3.5
40.849000000000004,14.25,3.12
40.821999999999996,14.123,3.5
40.849000000000004,14.25,3.25
40.833,14.192,3.25
40.833,14.192,3.25
40.833,14.192,3.25
40.833,14.192,3.25
40.833,14.192,3.25
40.833,14.192,3.25
40.833,14.192,3.25
40.835,14.186,3.25
40.835,14.186,3.25
40.835,14.186,3.25
40.821999999999996,14.123,3.88
40.721,13.953,3.5
41.248999999999995,16.485,5.66
40.65,15.389000000000001,6.34
40.685,14.717,5.56
40.563,15.505,6.72
40.835,14.186,3.12
40.821999999999996,14.123,3.25
40.835,14.186,3.12
40.821999999999996,14.123,3.37
40.835,14.186,3.5
40.849000000000004,14.25,3.25
41.688,12.777999999999999,4.4
41.808,13.789000000000001,4.4
40.821999999999996,14.123,3.63
40.821999999999996,14.123,3.88
41.131,14.777999999999999,4.63
40.849000000000004,14.25,3.12
40.961000000000006,15.818,5.8
41.736999999999995,15.342,6.66
41.685,15.380999999999998,5.8
41.758,15.328,6.03
41.597,15.357999999999999,5.8
41.685,15.380999999999998,4.4
40.817,14.309000000000001,3.25
40.667,16.611,4.86
41.905,15.993,6.72
41.732,15.558,5.69
41.635,13.683,6.33
41.706,15.959000000000001,4.16
41.726000000000006,15.392999999999999,5.96
40.722,14.731,4.73
40.628,14.485,4.63
41.131,14.777999999999999,4.16
41.283,14.561,7.06
41.687,15.337,5.33
41.208,14.669,4.86
41.131,14.777999999999999,4.4
41.273,16.288,4.86
41.263999999999996,15.898,4.16
40.903,15.196,5.88
41.652,13.922,5.22
40.861999999999995,15.405999999999999,6.73
40.669000000000004,14.453,4.71
40.914,14.793,4.4
41.527,13.837,3.46
41.131,14.777999999999999,4.86
41.12,14.989,6.56
41.131,14.777999999999999,4.86
41.131,14.777999999999999,4.86
42.076,14.08,6.84
39.93,16.105,5.56
39.941,15.804,4.86
40.059,15.742,4.16
41.49100000000001,13.814,4.16
41.56100000000001,14.66,4.86
40.68,14.76,4.4
41.49100000000001,13.814,4.16
41.262,15.92,5.22
41.49100000000001,13.814,4.35
40.667,16.611,4.16
41.288000000000004,13.982999999999999,4.4
41.49100000000001,13.814,4.4
41.294,13.982999999999999,4.86
41.273999999999994,15.757,6.33
41.489,13.822000000000001,4.56
41.3,16.349,4.4
41.317,15.947000000000001,4.86
41.06399999999999,15.059000000000001,6.75
41.023,14.785,4.16
41.038000000000004,14.387,4.16
40.92,14.661,5.1
41.461999999999996,15.545,4.4
41.131,14.777999999999999,4.4
41.049,14.97,5.44
42.042,14.187999999999999,4.63
40.849000000000004,14.25,3.25
41.483000000000004,13.8,4.63
41.498000000000005,13.06,4.4
40.756,14.338,3.5
41.63,15.917,4.4
40.421,15.735,4.16
41.49100000000001,13.814,3.93
40.801,14.404000000000002,3.5
41.49100000000001,13.814,4.4
40.746,13.909,3.5
41.405,13.982999999999999,4.86
40.735,13.919,3.5
41.718,13.613,5.1
41.696999999999996,13.537,4.4
40.819,14.342,3.5
40.736,14.447000000000001,3.37
40.814,14.343,3.37
40.891999999999996,12.965,4.16
40.891999999999996,12.965,4.16
41.131,14.777999999999999,4.16
41.68899999999999,15.292,4.86
39.973,16.087,4.4
40.844,13.198,4.63
41.108000000000004,14.924000000000001,5.26
40.786,14.367,2.87
40.746,13.909,3.88
41.688,12.777999999999999,4.74
41.5,14.474,6.68
41.001999999999995,14.392999999999999,5.1
41.49100000000001,13.814,4.4
41.718,12.725,5.61
41.592,14.228,4.4
40.3,15.84,4.87
41.131,14.777999999999999,4.4
41.131,14.777999999999999,4.63
40.576,15.763,3.97
41.975,15.214,5.59
42.117,14.708,5.33
39.977,15.882,3.93
41.592,14.228,4.4
40.52,15.725999999999999,5.74
40.891999999999996,12.965,3.7
40.745,13.899000000000001,4.01
41.864,15.353,3.93
42.216,14.017000000000001,4.4
40.082,15.786,5.53
40.927,15.177,4.63
41.483999999999995,14.469000000000001,4.4
40.856,14.093,2.99
41.49100000000001,13.814,4.16
40.141999999999996,15.776,5.86
41.505,13.808,4.69
42.058,14.850999999999999,3.93
41.626999999999995,15.637,5.17
40.749,13.899000000000001,3.25
42.082,14.08,4.96
42.244,13.933,4.16
40.667,16.611,4.51
40.523,16.13,5.18
40.797,13.431,4.63
41.826,15.776,4.16
40.96,15.669,6.52
40.994,15.652999999999999,5.48
40.994,15.652999999999999,4.13
41.703,15.482000000000001,4.31
40.818000000000005,15.215,5.6
41.228,15.181,4.16
41.168,16.511,4.4
40.352,15.842,7.12
40.297,15.991,5.33
40.108000000000004,15.612,5.39
40.111,15.674000000000001,3.7
40.111,15.674000000000001,4.4
41.092,16.192,4.35
40.65,15.512,4.16
40.638000000000005,15.802,4.4
40.786,14.367,3.25
41.489,13.822000000000001,4.86
40.746,13.909,2.87
41.63,15.917,3.7
41.835,15.567,4.63
40.746,13.909,2.99
41.708999999999996,15.683,4.4
41.928000000000004,15.620999999999999,4.16
42.173,14.341,3.7
41.412,13.751,3.7
41.68600000000001,13.777999999999999,5.38
41.405,13.982999999999999,4.47
41.655,13.827,5.48
41.68899999999999,15.677,5.86
41.68899999999999,13.743,4.16
41.71,13.350999999999999,5.21
40.797,13.431,4.63
40.747,13.895,4.14
42.236999999999995,14.335,5.41
42.291000000000004,14.347000000000001,5.26
41.556999999999995,14.202,5.2
41.5,13.800999999999998,4.16
40.744,13.885,4.26
41.489,13.822000000000001,4.16
41.82,13.104000000000001,4.57
41.147,14.860999999999999,4.26
40.534,16.427,5.09
41.545,14.585999999999999,4.66
41.713,12.68,4.63
41.589,13.373,3.93
41.511,13.799000000000001,4.37
41.783,14.107999999999999,4.2
41.672,12.856,4.16
41.83,15.687999999999999,5.47
41.803999999999995,13.485999999999999,4.42
41.489,13.822000000000001,4.4
41.762,16.097,5.02
42.12,15.503,4.88
40.916,12.912,4.4
40.513000000000005,15.36,5.15
41.713,16.075,5.39
41.86600000000001,15.323,4.9
39.995,16.035999999999998,5.01
41.011,14.56,4.29
41.489,13.822000000000001,4.16
40.297,15.913,4.21
42.54,15.015,5.11
41.706,15.959000000000001,4.63
41.498000000000005,14.052999999999999,4.16
42.23,13.964,4.21
41.692,13.419,4.16
41.23,14.948,4.21
41.497,13.805,4.16
40.968999999999994,13.321,3.7
41.143,15.337,4.57
40.555,15.654000000000002,4.64
42.278999999999996,13.972000000000001,4.08
41.815,15.727,4.37
41.744,13.575,4.06
41.718999999999994,13.75,5.16
42.257,13.964,4.22
41.371,13.995,3.83
41.703,13.353,4.02
41.021,14.617,4.16
41.034,14.557,4.69
41.04,14.527000000000001,4.14
41.123999999999995,14.854000000000001,3.93
41.706,15.728,4.75
41.47,13.995999999999999,4.51
41.20399999999999,14.847000000000001,4.5
41.931999999999995,13.918,4.54
40.951,14.807,4.9
40.525,15.599,4.14
41.648999999999994,15.379000000000001,4.61
42.019,14.026,5.15
41.13399999999999,15.027999999999999,5.18
40.842,15.017999999999999,4.16
40.297,15.991,3.78
40.891999999999996,12.965,4.4
41.57899999999999,14.527999999999999,4.38
41.888999999999996,14.065,3.93
41.685,13.655,4.2
40.845,14.892000000000001,4.52
41.88,14.065999999999999,4.16
42.12,15.503,4.16
40.498000000000005,16.419,4.31
41.888999999999996,14.065,3.93
41.5,13.8,4.4
41.751999999999995,15.715,3.72
41.659,13.752,4.57
41.583999999999996,13.772,4.16
41.583999999999996,13.772,4.16
40.843,15.37,3.96
40.132,16.132,3.84
40.898,15.421,5.76
40.177,16.248,4.62
41.489,13.822000000000001,3.7
40.783,14.798,4.25
41.476000000000006,15.88,4.55
41.688,13.636,4.18
41.868,13.657,4.53
40.853,15.171,3.93
41.513000000000005,14.716,5.35
41.477,13.879000000000001,4.66
41.49100000000001,13.814,3.93
41.586999999999996,14.26,4.33
41.983000000000004,13.6,4.79
41.983000000000004,13.6,4.74
41.983000000000004,13.6,4.64
41.765,13.024000000000001,4.6
41.983000000000004,13.6,4.98
41.983000000000004,13.6,5.02
41.68,13.543,4.77
41.708,13.595999999999998,4.16
41.754,13.548,4.47
41.638000000000005,13.61,4.72
41.446000000000005,13.968,4.24
41.692,13.685,4.39
40.231,16.009,5.46
41.489,13.822000000000001,3.93
42.065,13.668,4.11
41.674,15.550999999999998,5.03
41.43600000000001,12.535,5.22
41.455,12.645999999999999,4.16
41.458999999999996,12.663,4.4
40.76,15.692,3.93
41.621,13.748,4.62
40.0,14.0,
41.405,13.982999999999999,3.7
41.793,13.632,5.24
40.677,15.449000000000002,4.73
41.341,14.786,4.06
42.5,15.5,
40.893,14.772,4.71
41.808,13.56,4.4
41.263999999999996,15.898,4.2
41.882,16.18,4.92
41.718999999999994,14.187999999999999,5.26
41.25,14.624,4.98
41.841,13.466,5.2
41.7,12.700999999999999,4.89
41.222,15.386,4.4
41.848,13.501,4.42
40.769,14.7,4.98
42.5,15.5,
41.068000000000005,15.318,6.67
40.995,16.051,4.41
40.99100000000001,15.511,4.64
41.497,13.805,4.36
41.722,13.427,4.23
41.025,15.614,4.16
41.26,15.814,4.59
40.586999999999996,16.858,4.54
40.31,15.907,4.24
41.023,15.350999999999999,4.96
42.07899999999999,14.093,5.9
42.067,14.183,5.06
40.233000000000004,16.012,4.55
40.475,15.849,4.15
41.288000000000004,13.982999999999999,4.63
41.041000000000004,14.585,4.25
41.783,14.107999999999999,4.21
41.785,15.298,4.96
41.70399999999999,15.296,4.58
42.15,16.83,4.63
41.8,14.167,
41.8,13.75,
41.7,15.4,
41.7,15.4,
39.8,16.0,
41.049,15.189,4.55
41.575,15.748,5.55
41.6,15.8,5.4
41.5,15.9,5.37
41.159,14.948,4.16
41.183,14.193,3.7
41.808,15.9,5.22
41.52,15.904000000000002,4.55
40.764,15.8,5.18
41.62,15.866,4.72
41.721000000000004,15.865,5.05
